Accepted_Annotations,Annotation_Count,Annotation_Is_Verified,Classification,Comment_Count,Featured_Video,Followers,Is_Verified,Length_Referent_Text,Pinned,Class
98,101,FALSE,accepted,0,FALSE,21495,TRUE,8,FALSE,high
26,35,FALSE,unreviewed,0,FALSE,598,FALSE,79,FALSE,low
28,29,FALSE,accepted,1,TRUE,21495,TRUE,36,FALSE,high
20,31,FALSE,accepted,4,FALSE,598,FALSE,34,FALSE,low
0,20,FALSE,unreviewed,0,FALSE,38,FALSE,36,FALSE,low
17,19,FALSE,accepted,2,FALSE,2660,FALSE,289,FALSE,high
22,24,FALSE,unreviewed,0,FALSE,693,FALSE,68,FALSE,low
12,15,FALSE,accepted,0,FALSE,2660,FALSE,51,FALSE,high
23,24,FALSE,accepted,0,FALSE,693,FALSE,35,FALSE,low
38,40,FALSE,accepted,1,FALSE,21495,TRUE,92,FALSE,high
98,101,FALSE,accepted,3,FALSE,21495,TRUE,109,FALSE,high
40,52,FALSE,unreviewed,1,FALSE,419,FALSE,4,FALSE,low
36,38,FALSE,accepted,1,FALSE,693,FALSE,108,FALSE,low
22,25,FALSE,unreviewed,1,TRUE,21495,TRUE,65,FALSE,low
24,26,FALSE,accepted,2,FALSE,419,FALSE,68,FALSE,low
14,16,FALSE,accepted,0,FALSE,2503,TRUE,17,FALSE,low
35,42,FALSE,unreviewed,0,FALSE,598,FALSE,28,FALSE,low
29,30,FALSE,accepted,11,FALSE,21495,TRUE,31,FALSE,high
28,29,FALSE,accepted,0,FALSE,10964,FALSE,68,FALSE,high
29,36,FALSE,accepted,0,FALSE,2503,TRUE,26,FALSE,low
40,52,FALSE,unreviewed,0,FALSE,419,FALSE,15,FALSE,low
41,49,FALSE,accepted,0,FALSE,693,FALSE,21,FALSE,high
55,56,FALSE,accepted,12,FALSE,2660,FALSE,156,FALSE,high
35,39,FALSE,accepted,0,FALSE,8610,FALSE,30,FALSE,high
33,34,FALSE,accepted,0,FALSE,693,FALSE,49,FALSE,low
7,8,FALSE,accepted,1,FALSE,10964,FALSE,116,FALSE,high
24,27,FALSE,unreviewed,0,FALSE,693,FALSE,93,FALSE,low
16,19,FALSE,accepted,0,TRUE,21495,TRUE,25,FALSE,high
30,32,FALSE,accepted,0,TRUE,2660,FALSE,15,FALSE,high
17,24,FALSE,accepted,0,FALSE,598,FALSE,137,FALSE,low
14,27,FALSE,unreviewed,0,FALSE,419,FALSE,57,FALSE,low
73,76,FALSE,accepted,2,FALSE,2503,TRUE,36,FALSE,high
21,26,FALSE,accepted,1,FALSE,419,FALSE,27,FALSE,low
34,36,FALSE,accepted,4,FALSE,2503,TRUE,179,FALSE,high
16,19,FALSE,accepted,0,TRUE,21495,TRUE,30,FALSE,high
48,50,FALSE,accepted,0,TRUE,17568,TRUE,29,FALSE,high
27,29,FALSE,accepted,0,FALSE,598,FALSE,55,FALSE,low
1,12,FALSE,accepted,1,FALSE,419,FALSE,40,FALSE,low
26,28,FALSE,accepted,0,FALSE,2660,FALSE,27,FALSE,high
11,16,FALSE,accepted,0,FALSE,598,FALSE,41,FALSE,low
23,24,FALSE,accepted,0,FALSE,693,FALSE,115,FALSE,low
1,12,FALSE,unreviewed,1,FALSE,419,FALSE,36,FALSE,low
30,31,FALSE,accepted,0,FALSE,2503,TRUE,104,FALSE,high
17,18,FALSE,accepted,0,FALSE,2503,TRUE,55,FALSE,low
45,48,FALSE,unreviewed,0,FALSE,693,FALSE,63,FALSE,low
19,29,FALSE,unreviewed,0,FALSE,598,FALSE,49,FALSE,low
11,14,FALSE,accepted,2,FALSE,419,FALSE,77,FALSE,low
25,36,FALSE,unreviewed,0,FALSE,419,FALSE,16,FALSE,low
22,27,FALSE,unreviewed,0,FALSE,693,FALSE,127,FALSE,low
17,19,FALSE,unreviewed,0,FALSE,2660,FALSE,41,FALSE,low
36,39,FALSE,accepted,0,FALSE,419,FALSE,84,FALSE,low
29,30,FALSE,accepted,0,TRUE,2503,TRUE,54,FALSE,low
25,26,FALSE,accepted,3,FALSE,8610,FALSE,27,FALSE,high
39,40,FALSE,accepted,0,TRUE,693,FALSE,21,FALSE,low
106,107,FALSE,accepted,4,FALSE,17568,TRUE,30,FALSE,high
9,16,FALSE,accepted,1,FALSE,598,FALSE,52,FALSE,low
24,33,FALSE,unreviewed,1,FALSE,419,FALSE,27,FALSE,low
32,35,FALSE,accepted,0,FALSE,2660,FALSE,24,FALSE,low
29,32,FALSE,accepted,1,TRUE,17568,TRUE,24,FALSE,high
31,58,TRUE,accepted,1,FALSE,10964,FALSE,55,FALSE,low
27,28,FALSE,accepted,0,TRUE,10964,FALSE,8,FALSE,high
67,68,FALSE,accepted,0,TRUE,2503,TRUE,32,FALSE,low
21,24,FALSE,accepted,0,TRUE,8610,FALSE,270,FALSE,high
38,41,FALSE,accepted,0,FALSE,2660,FALSE,11,FALSE,low
51,52,FALSE,accepted,0,TRUE,2503,TRUE,7,FALSE,low
48,50,FALSE,accepted,3,TRUE,17568,TRUE,116,FALSE,high
32,42,FALSE,accepted,0,TRUE,8610,FALSE,29,FALSE,high
9,23,FALSE,unreviewed,0,FALSE,419,FALSE,105,FALSE,low
33,41,TRUE,verified,0,TRUE,8610,FALSE,78,TRUE,high
64,65,FALSE,accepted,0,FALSE,419,FALSE,32,FALSE,low
10,11,FALSE,accepted,1,TRUE,10964,FALSE,58,FALSE,high
52,55,FALSE,accepted,0,FALSE,693,FALSE,70,FALSE,low
51,52,FALSE,accepted,4,TRUE,21495,TRUE,189,FALSE,high
33,34,FALSE,accepted,0,FALSE,693,FALSE,50,FALSE,low
25,27,FALSE,accepted,0,TRUE,10964,FALSE,92,FALSE,high
30,32,FALSE,accepted,0,TRUE,693,FALSE,6,FALSE,low
34,36,FALSE,accepted,1,FALSE,2503,TRUE,96,FALSE,high
30,31,FALSE,accepted,0,FALSE,2503,TRUE,36,FALSE,low
13,15,FALSE,accepted,6,TRUE,21495,TRUE,266,FALSE,high
11,16,FALSE,accepted,0,FALSE,598,FALSE,337,FALSE,high
28,30,FALSE,accepted,0,TRUE,8610,FALSE,35,FALSE,high
22,24,FALSE,accepted,0,TRUE,10964,FALSE,35,FALSE,high
35,39,FALSE,accepted,1,FALSE,8610,FALSE,30,FALSE,high
37,40,FALSE,accepted,0,FALSE,693,FALSE,70,FALSE,low
13,15,FALSE,accepted,0,FALSE,598,FALSE,67,FALSE,low
51,52,FALSE,accepted,3,TRUE,21495,TRUE,107,FALSE,high
12,13,FALSE,accepted,0,FALSE,8610,FALSE,65,FALSE,high
8,14,FALSE,accepted,0,FALSE,598,FALSE,213,FALSE,low
11,14,FALSE,accepted,0,FALSE,419,FALSE,32,FALSE,low
39,42,FALSE,accepted,0,TRUE,10964,FALSE,51,FALSE,high
45,46,FALSE,accepted,0,TRUE,10964,FALSE,51,FALSE,high
6,8,FALSE,accepted,1,FALSE,598,FALSE,96,FALSE,high
42,43,FALSE,accepted,1,FALSE,17568,TRUE,378,FALSE,high
27,32,FALSE,accepted,0,FALSE,2660,FALSE,98,FALSE,low
10,18,FALSE,unreviewed,0,FALSE,2660,FALSE,309,FALSE,low
4,9,FALSE,accepted,1,FALSE,2660,FALSE,316,FALSE,high
9,12,FALSE,accepted,0,FALSE,2660,FALSE,17,FALSE,low
17,19,FALSE,accepted,0,FALSE,2660,FALSE,15,FALSE,low
20,31,FALSE,accepted,0,FALSE,598,FALSE,89,FALSE,low
18,19,FALSE,accepted,1,TRUE,8610,FALSE,68,FALSE,high
18,24,FALSE,unreviewed,0,TRUE,10964,FALSE,92,FALSE,low
14,27,FALSE,unreviewed,0,FALSE,419,FALSE,41,FALSE,low
6,12,FALSE,unreviewed,0,FALSE,598,FALSE,39,FALSE,low
53,55,FALSE,accepted,2,TRUE,17568,TRUE,29,FALSE,high
8,9,FALSE,accepted,0,FALSE,8610,FALSE,87,FALSE,high
22,23,FALSE,accepted,0,FALSE,8610,FALSE,74,FALSE,high
18,19,FALSE,accepted,1,FALSE,8610,FALSE,161,FALSE,high
24,28,FALSE,accepted,4,FALSE,598,FALSE,91,FALSE,low
10,11,FALSE,accepted,3,TRUE,10964,FALSE,278,FALSE,high
54,58,FALSE,accepted,0,FALSE,693,FALSE,52,FALSE,low
55,62,TRUE,verified,1,TRUE,8610,FALSE,36,TRUE,high
33,38,FALSE,unreviewed,0,FALSE,419,FALSE,33,FALSE,low
43,45,FALSE,accepted,1,FALSE,2503,TRUE,54,FALSE,low
29,32,FALSE,accepted,3,TRUE,17568,TRUE,229,FALSE,high
10,18,FALSE,unreviewed,0,FALSE,2660,FALSE,399,FALSE,low
35,42,FALSE,unreviewed,0,FALSE,598,FALSE,51,FALSE,low
20,23,FALSE,accepted,0,TRUE,2660,FALSE,33,FALSE,high
34,36,FALSE,accepted,0,TRUE,2503,TRUE,21,FALSE,low
67,68,FALSE,accepted,0,TRUE,2503,TRUE,91,FALSE,low
15,18,FALSE,accepted,0,FALSE,693,FALSE,87,FALSE,low
33,36,FALSE,accepted,0,TRUE,8610,FALSE,202,FALSE,high
110,117,FALSE,unreviewed,0,FALSE,2503,TRUE,51,FALSE,low
19,20,FALSE,accepted,0,TRUE,10964,FALSE,31,FALSE,high
21,22,FALSE,accepted,0,TRUE,10964,FALSE,46,FALSE,high
50,53,FALSE,accepted,1,FALSE,8610,FALSE,104,FALSE,high
60,62,TRUE,verified,6,TRUE,10964,FALSE,46,TRUE,high
26,29,FALSE,unreviewed,1,FALSE,2660,FALSE,56,FALSE,low
60,62,FALSE,accepted,0,TRUE,10964,FALSE,74,FALSE,low
39,47,FALSE,unreviewed,0,FALSE,2660,FALSE,71,FALSE,low
24,28,FALSE,accepted,1,FALSE,598,FALSE,47,FALSE,low
23,24,FALSE,accepted,1,FALSE,10964,FALSE,95,FALSE,high
19,20,FALSE,accepted,0,FALSE,693,FALSE,95,FALSE,high
23,24,FALSE,accepted,0,TRUE,21495,TRUE,7,FALSE,high
39,47,FALSE,unreviewed,0,FALSE,2660,FALSE,9,FALSE,low
22,41,FALSE,accepted,0,FALSE,419,FALSE,165,FALSE,low
34,35,FALSE,accepted,1,FALSE,2660,FALSE,37,FALSE,low
12,13,FALSE,accepted,0,FALSE,8610,FALSE,27,FALSE,high
11,16,FALSE,unreviewed,0,FALSE,598,FALSE,154,FALSE,low
43,48,FALSE,accepted,0,FALSE,2503,TRUE,45,FALSE,low
47,49,FALSE,accepted,0,TRUE,2503,TRUE,46,FALSE,low
20,31,FALSE,unreviewed,0,FALSE,598,FALSE,32,FALSE,low
22,23,FALSE,accepted,0,TRUE,38,FALSE,20,FALSE,high
22,24,TRUE,verified,39,TRUE,10964,FALSE,53,TRUE,high
48,49,FALSE,accepted,0,FALSE,2503,TRUE,151,FALSE,low
39,40,FALSE,accepted,0,FALSE,693,FALSE,109,FALSE,high
22,26,FALSE,accepted,0,FALSE,2660,FALSE,56,FALSE,low
36,49,FALSE,unreviewed,0,FALSE,419,FALSE,104,FALSE,low
46,49,FALSE,accepted,0,TRUE,21495,TRUE,22,FALSE,high
25,27,FALSE,accepted,0,TRUE,10964,FALSE,33,FALSE,low
29,30,FALSE,accepted,2,TRUE,2503,TRUE,98,FALSE,high
40,50,TRUE,verified,5,TRUE,17568,TRUE,40,TRUE,high
59,65,FALSE,accepted,0,TRUE,17568,TRUE,105,FALSE,low
42,49,FALSE,accepted,0,TRUE,17568,TRUE,19,FALSE,low
18,32,FALSE,unreviewed,0,FALSE,419,FALSE,90,FALSE,low
17,24,FALSE,unreviewed,0,FALSE,598,FALSE,116,FALSE,low
59,62,FALSE,accepted,0,TRUE,21495,TRUE,49,FALSE,high
37,38,FALSE,accepted,0,TRUE,8610,FALSE,136,FALSE,high
21,26,FALSE,unreviewed,0,FALSE,693,FALSE,32,FALSE,low
18,19,FALSE,accepted,0,TRUE,8610,FALSE,31,FALSE,high
17,18,FALSE,accepted,0,FALSE,693,FALSE,36,FALSE,low
12,13,FALSE,accepted,0,FALSE,17568,TRUE,127,FALSE,high
53,54,FALSE,accepted,2,FALSE,8610,FALSE,89,FALSE,high
8,16,FALSE,accepted,3,TRUE,598,FALSE,177,FALSE,low
30,31,FALSE,accepted,1,FALSE,2503,TRUE,70,FALSE,low
7,8,FALSE,accepted,0,TRUE,693,FALSE,33,FALSE,low
32,42,TRUE,verified,4,TRUE,8610,FALSE,43,TRUE,high
8,9,FALSE,accepted,0,FALSE,8610,FALSE,83,FALSE,high
43,47,FALSE,accepted,0,TRUE,419,FALSE,42,FALSE,low
17,20,TRUE,verified,26,TRUE,17568,TRUE,13,TRUE,high
118,122,FALSE,accepted,0,TRUE,17568,TRUE,68,FALSE,low
29,34,FALSE,accepted,0,TRUE,2660,FALSE,97,FALSE,high
4,13,FALSE,unreviewed,0,FALSE,598,FALSE,50,FALSE,low
134,137,FALSE,accepted,1,FALSE,21495,TRUE,28,FALSE,high
48,50,FALSE,accepted,2,TRUE,17568,TRUE,29,FALSE,high
19,23,FALSE,accepted,0,FALSE,598,FALSE,582,FALSE,low
24,25,FALSE,accepted,0,FALSE,8610,FALSE,80,FALSE,high
41,49,FALSE,accepted,0,FALSE,693,FALSE,55,FALSE,low
19,21,FALSE,unreviewed,0,FALSE,598,FALSE,134,FALSE,low
35,42,FALSE,accepted,0,FALSE,598,FALSE,54,FALSE,low
33,34,FALSE,accepted,1,FALSE,693,FALSE,89,FALSE,high
4,5,FALSE,accepted,2,FALSE,2660,FALSE,66,FALSE,high
12,13,FALSE,accepted,0,FALSE,8610,FALSE,249,FALSE,high
0,9,FALSE,unreviewed,0,FALSE,38,FALSE,28,FALSE,low
33,34,FALSE,accepted,0,FALSE,693,FALSE,26,FALSE,high
5,18,FALSE,accepted,0,FALSE,419,FALSE,82,FALSE,low
45,46,FALSE,accepted,0,TRUE,8610,FALSE,128,FALSE,high
16,19,FALSE,unreviewed,0,FALSE,693,FALSE,150,FALSE,low
65,67,FALSE,accepted,0,FALSE,8610,FALSE,21,FALSE,high
39,43,FALSE,accepted,3,TRUE,17568,TRUE,31,FALSE,high
21,33,FALSE,unreviewed,0,FALSE,598,FALSE,254,FALSE,low
39,42,FALSE,verified,0,TRUE,21495,TRUE,25,FALSE,low
21,26,FALSE,unreviewed,0,FALSE,419,FALSE,93,FALSE,low
44,46,FALSE,accepted,0,FALSE,2503,TRUE,39,FALSE,low
22,29,FALSE,unreviewed,0,FALSE,2660,FALSE,104,FALSE,low
67,68,FALSE,accepted,1,TRUE,2503,TRUE,50,FALSE,low
14,16,FALSE,accepted,0,FALSE,2503,TRUE,83,FALSE,low
30,33,FALSE,accepted,0,TRUE,693,FALSE,44,FALSE,low
13,18,FALSE,accepted,2,FALSE,693,FALSE,51,FALSE,high
21,22,FALSE,accepted,0,TRUE,8610,FALSE,56,FALSE,high
26,28,FALSE,unreviewed,0,FALSE,2660,FALSE,51,FALSE,low
17,19,FALSE,accepted,4,FALSE,2660,FALSE,79,FALSE,low
55,56,FALSE,accepted,3,TRUE,17568,TRUE,8,FALSE,low
22,26,FALSE,accepted,0,FALSE,2660,FALSE,65,FALSE,low
44,57,FALSE,unreviewed,0,TRUE,598,FALSE,23,FALSE,low
18,19,FALSE,accepted,4,TRUE,8610,FALSE,145,FALSE,high
134,137,FALSE,accepted,0,FALSE,21495,TRUE,65,FALSE,high
18,19,FALSE,accepted,0,TRUE,21495,TRUE,52,FALSE,high
14,16,FALSE,accepted,0,FALSE,2503,TRUE,71,FALSE,low
26,29,FALSE,accepted,0,FALSE,693,FALSE,10,FALSE,low
64,65,FALSE,accepted,0,FALSE,419,FALSE,95,FALSE,low
0,6,FALSE,unreviewed,0,FALSE,38,FALSE,41,FALSE,low
14,22,FALSE,unreviewed,0,FALSE,2660,FALSE,43,FALSE,low
12,13,FALSE,accepted,0,FALSE,17568,TRUE,165,FALSE,high
18,19,FALSE,accepted,2,FALSE,10964,FALSE,92,FALSE,high
4,13,FALSE,unreviewed,0,FALSE,598,FALSE,32,FALSE,low
18,19,FALSE,accepted,1,FALSE,8610,FALSE,38,FALSE,high
22,29,FALSE,unreviewed,0,FALSE,2660,FALSE,81,FALSE,low
55,56,FALSE,accepted,1,FALSE,2660,FALSE,71,FALSE,high
66,67,FALSE,accepted,1,FALSE,2503,TRUE,50,FALSE,low
17,18,FALSE,accepted,2,FALSE,693,FALSE,62,FALSE,low
7,18,FALSE,unreviewed,0,FALSE,419,FALSE,63,FALSE,low
35,36,FALSE,accepted,0,FALSE,693,FALSE,61,FALSE,low
33,38,FALSE,unreviewed,0,FALSE,419,FALSE,51,FALSE,low
18,32,FALSE,unreviewed,0,FALSE,419,FALSE,137,FALSE,low
4,5,FALSE,accepted,2,TRUE,10964,FALSE,339,FALSE,high
20,21,FALSE,accepted,0,TRUE,10964,FALSE,59,FALSE,high
40,50,FALSE,unreviewed,0,TRUE,17568,TRUE,46,FALSE,low
31,32,FALSE,accepted,0,FALSE,693,FALSE,132,FALSE,low
42,43,FALSE,accepted,0,TRUE,2503,TRUE,141,FALSE,high
12,13,FALSE,accepted,0,TRUE,10964,FALSE,90,FALSE,high
48,50,FALSE,accepted,3,TRUE,17568,TRUE,40,FALSE,low
25,26,FALSE,accepted,0,FALSE,598,FALSE,61,FALSE,high
17,18,FALSE,accepted,2,FALSE,2503,TRUE,55,FALSE,low
18,21,FALSE,accepted,0,FALSE,598,FALSE,148,FALSE,low
53,54,FALSE,accepted,1,FALSE,21495,TRUE,108,FALSE,high
24,28,FALSE,accepted,1,FALSE,598,FALSE,38,FALSE,low
31,58,TRUE,accepted,0,FALSE,10964,FALSE,72,FALSE,low
11,14,FALSE,accepted,0,FALSE,419,FALSE,32,FALSE,low
29,30,FALSE,accepted,4,FALSE,21495,TRUE,139,FALSE,high
53,54,FALSE,accepted,0,FALSE,21495,TRUE,52,FALSE,high
20,21,FALSE,accepted,0,TRUE,10964,FALSE,102,FALSE,low
18,22,FALSE,unreviewed,0,TRUE,17568,TRUE,213,FALSE,low
23,24,FALSE,accepted,0,FALSE,10964,FALSE,149,FALSE,high
24,29,FALSE,accepted,1,TRUE,8610,FALSE,21,FALSE,low
73,76,FALSE,accepted,0,FALSE,2503,TRUE,60,FALSE,low
10,16,FALSE,accepted,0,FALSE,598,FALSE,55,FALSE,low
9,10,FALSE,accepted,0,TRUE,10964,FALSE,322,FALSE,high
9,10,FALSE,accepted,0,TRUE,10964,FALSE,27,FALSE,high
50,52,FALSE,accepted,0,FALSE,2503,TRUE,23,FALSE,low
56,59,FALSE,accepted,0,TRUE,693,FALSE,7,FALSE,high
37,38,FALSE,accepted,0,TRUE,8610,FALSE,89,FALSE,low
26,37,FALSE,accepted,0,TRUE,598,FALSE,72,FALSE,low
44,45,FALSE,accepted,1,FALSE,21495,TRUE,137,FALSE,high
47,49,FALSE,accepted,0,TRUE,2503,TRUE,40,FALSE,low
27,32,FALSE,accepted,0,FALSE,2660,FALSE,84,FALSE,low
21,24,FALSE,accepted,2,TRUE,8610,FALSE,36,FALSE,high
18,19,FALSE,accepted,0,TRUE,21495,TRUE,129,FALSE,high
30,32,FALSE,accepted,0,TRUE,693,FALSE,42,FALSE,high
25,26,FALSE,accepted,2,FALSE,598,FALSE,10,FALSE,high
47,51,FALSE,accepted,0,TRUE,10964,FALSE,182,FALSE,low
30,33,FALSE,accepted,0,TRUE,693,FALSE,16,FALSE,low
5,20,FALSE,unreviewed,0,TRUE,38,FALSE,48,FALSE,low
24,25,FALSE,accepted,1,FALSE,8610,FALSE,184,FALSE,high
48,51,TRUE,verified,42,TRUE,17568,TRUE,174,TRUE,high
48,49,FALSE,accepted,0,FALSE,2503,TRUE,79,FALSE,low
7,8,FALSE,accepted,4,FALSE,10964,FALSE,281,FALSE,high
54,58,FALSE,accepted,0,FALSE,693,FALSE,13,FALSE,low
33,34,FALSE,accepted,0,TRUE,2503,TRUE,44,FALSE,low
52,54,FALSE,accepted,0,FALSE,17568,TRUE,53,FALSE,high
40,50,FALSE,accepted,0,TRUE,17568,TRUE,51,FALSE,low
23,24,FALSE,accepted,1,TRUE,21495,TRUE,26,FALSE,high
24,25,FALSE,accepted,0,FALSE,8610,FALSE,50,FALSE,high
47,51,FALSE,accepted,0,TRUE,10964,FALSE,16,FALSE,high
19,20,FALSE,accepted,1,FALSE,693,FALSE,6,FALSE,high
31,58,TRUE,accepted,0,FALSE,10964,FALSE,67,FALSE,low
25,26,FALSE,accepted,0,FALSE,8610,FALSE,84,FALSE,high
20,25,FALSE,accepted,0,FALSE,419,FALSE,51,FALSE,low
18,21,FALSE,accepted,0,FALSE,598,FALSE,22,FALSE,low
47,51,FALSE,accepted,0,TRUE,21495,TRUE,16,FALSE,high
13,18,FALSE,unreviewed,1,FALSE,693,FALSE,106,FALSE,low
41,49,FALSE,unreviewed,0,FALSE,693,FALSE,107,FALSE,low
0,20,FALSE,unreviewed,0,FALSE,38,FALSE,39,FALSE,low
18,32,FALSE,unreviewed,0,FALSE,419,FALSE,46,FALSE,low
22,27,FALSE,accepted,0,TRUE,2660,FALSE,151,FALSE,high
4,13,FALSE,unreviewed,0,FALSE,598,FALSE,225,FALSE,low
24,26,FALSE,accepted,0,FALSE,419,FALSE,209,FALSE,low
41,49,FALSE,accepted,0,FALSE,693,FALSE,64,FALSE,low
15,18,FALSE,accepted,0,FALSE,693,FALSE,41,FALSE,low
44,57,FALSE,unreviewed,0,TRUE,598,FALSE,47,FALSE,low
48,49,FALSE,accepted,0,FALSE,2503,TRUE,26,FALSE,low
22,29,FALSE,accepted,1,FALSE,2660,FALSE,81,FALSE,high
29,30,FALSE,accepted,5,FALSE,21495,TRUE,65,FALSE,high
36,37,FALSE,accepted,1,FALSE,21495,TRUE,167,FALSE,high
9,23,FALSE,unreviewed,0,FALSE,419,FALSE,80,FALSE,low
67,68,FALSE,accepted,0,TRUE,2503,TRUE,54,FALSE,low
22,23,FALSE,accepted,1,TRUE,38,FALSE,61,FALSE,low
22,24,FALSE,accepted,0,FALSE,693,FALSE,6,FALSE,high
38,40,FALSE,accepted,0,FALSE,21495,TRUE,27,FALSE,high
33,34,FALSE,accepted,0,TRUE,2503,TRUE,6,FALSE,low
34,36,FALSE,accepted,0,FALSE,2503,TRUE,25,FALSE,high
62,69,FALSE,accepted,0,TRUE,8610,FALSE,42,FALSE,low
11,20,FALSE,unreviewed,0,FALSE,598,FALSE,71,FALSE,low
17,21,FALSE,accepted,0,FALSE,2660,FALSE,108,FALSE,low
17,18,FALSE,accepted,1,TRUE,2503,TRUE,122,FALSE,high
103,107,FALSE,accepted,0,FALSE,21495,TRUE,20,FALSE,high
73,76,FALSE,accepted,0,FALSE,2503,TRUE,7,FALSE,low
20,25,FALSE,unreviewed,0,FALSE,419,FALSE,29,FALSE,low
22,24,FALSE,accepted,0,FALSE,21495,TRUE,39,FALSE,high
39,47,FALSE,accepted,0,FALSE,2660,FALSE,48,FALSE,low
32,35,FALSE,accepted,0,FALSE,2660,FALSE,34,FALSE,low
45,48,FALSE,accepted,1,FALSE,693,FALSE,56,FALSE,low
22,29,FALSE,accepted,0,FALSE,2660,FALSE,100,FALSE,low
17,18,FALSE,accepted,2,TRUE,21495,TRUE,99,FALSE,high
36,38,FALSE,unreviewed,0,FALSE,693,FALSE,42,FALSE,low
47,51,TRUE,verified,18,TRUE,21495,TRUE,71,TRUE,high
6,7,FALSE,accepted,1,FALSE,2660,FALSE,80,FALSE,high
46,49,FALSE,accepted,0,TRUE,21495,TRUE,56,FALSE,high
33,36,FALSE,accepted,0,TRUE,8610,FALSE,49,FALSE,high
13,18,FALSE,accepted,5,FALSE,693,FALSE,76,FALSE,high
17,18,FALSE,accepted,0,TRUE,2503,TRUE,41,FALSE,high
30,31,FALSE,accepted,0,FALSE,2503,TRUE,47,FALSE,low
12,13,FALSE,accepted,1,FALSE,8610,FALSE,69,FALSE,high
0,6,FALSE,unreviewed,0,FALSE,38,FALSE,26,FALSE,low
14,16,FALSE,accepted,1,FALSE,2503,TRUE,83,FALSE,low
24,26,FALSE,accepted,1,FALSE,419,FALSE,39,FALSE,low
19,23,FALSE,unreviewed,0,FALSE,598,FALSE,37,FALSE,low
12,16,TRUE,verified,5,TRUE,21495,TRUE,59,TRUE,high
21,22,FALSE,accepted,0,TRUE,10964,FALSE,59,FALSE,low
94,104,FALSE,unreviewed,1,TRUE,2660,FALSE,39,FALSE,low
20,21,FALSE,accepted,1,FALSE,21495,TRUE,41,FALSE,low
55,56,FALSE,accepted,4,TRUE,17568,TRUE,70,FALSE,high
46,49,FALSE,accepted,0,TRUE,21495,TRUE,75,FALSE,high
50,52,FALSE,accepted,0,FALSE,2503,TRUE,51,FALSE,low
15,16,FALSE,accepted,0,FALSE,10964,FALSE,137,FALSE,high
73,76,FALSE,accepted,0,FALSE,2503,TRUE,26,FALSE,low
19,21,FALSE,accepted,0,FALSE,598,FALSE,98,FALSE,low
39,43,FALSE,accepted,1,TRUE,17568,TRUE,17,FALSE,high
17,18,FALSE,accepted,7,TRUE,21495,TRUE,85,FALSE,high
43,45,FALSE,accepted,1,FALSE,2503,TRUE,13,FALSE,high
30,38,FALSE,unreviewed,0,FALSE,419,FALSE,38,FALSE,low
13,14,FALSE,accepted,0,FALSE,10964,FALSE,160,FALSE,high
30,31,FALSE,accepted,0,FALSE,2503,TRUE,48,FALSE,high
55,66,FALSE,accepted,0,FALSE,419,FALSE,48,FALSE,low
19,29,FALSE,accepted,0,FALSE,598,FALSE,126,FALSE,low
38,39,FALSE,accepted,1,FALSE,8610,FALSE,38,FALSE,high
33,41,TRUE,verified,3,TRUE,8610,FALSE,99,TRUE,high
37,39,FALSE,accepted,0,FALSE,10964,FALSE,70,FALSE,high
43,48,FALSE,accepted,0,FALSE,2503,TRUE,91,FALSE,low
52,57,FALSE,accepted,0,TRUE,17568,TRUE,36,FALSE,high
11,12,FALSE,accepted,0,FALSE,8610,FALSE,68,FALSE,high
48,50,FALSE,accepted,0,TRUE,17568,TRUE,34,FALSE,high
11,25,FALSE,accepted,3,FALSE,419,FALSE,96,FALSE,low
10,18,FALSE,unreviewed,0,FALSE,2660,FALSE,134,FALSE,low
42,48,FALSE,accepted,2,FALSE,2503,TRUE,51,FALSE,low
22,25,FALSE,unreviewed,4,TRUE,21495,TRUE,123,FALSE,low
13,14,FALSE,accepted,0,FALSE,10964,FALSE,97,FALSE,high
24,29,TRUE,verified,0,TRUE,8610,FALSE,45,TRUE,high
50,57,FALSE,accepted,1,FALSE,2503,TRUE,42,FALSE,low
22,35,TRUE,accepted,1,TRUE,10964,FALSE,34,FALSE,low
57,58,FALSE,accepted,0,FALSE,2503,TRUE,62,FALSE,low
23,24,FALSE,accepted,0,FALSE,693,FALSE,66,FALSE,low
14,22,FALSE,accepted,1,FALSE,2660,FALSE,59,FALSE,low
42,43,FALSE,accepted,1,TRUE,2503,TRUE,62,FALSE,high
37,42,TRUE,verified,41,TRUE,17568,TRUE,108,TRUE,high
9,23,FALSE,unreviewed,0,FALSE,419,FALSE,60,FALSE,low
26,28,FALSE,accepted,0,FALSE,2660,FALSE,55,FALSE,low
28,30,FALSE,accepted,1,TRUE,8610,FALSE,129,FALSE,high
43,45,FALSE,accepted,1,FALSE,2503,TRUE,109,FALSE,low
39,40,FALSE,accepted,0,TRUE,693,FALSE,28,FALSE,low
52,54,FALSE,accepted,0,FALSE,17568,TRUE,17,FALSE,high
37,38,FALSE,accepted,0,TRUE,8610,FALSE,83,FALSE,low
17,18,FALSE,accepted,5,TRUE,21495,TRUE,231,FALSE,high
40,46,FALSE,accepted,0,TRUE,8610,FALSE,198,FALSE,high
19,21,FALSE,accepted,0,FALSE,2503,TRUE,90,FALSE,low
17,18,FALSE,accepted,1,TRUE,21495,TRUE,44,FALSE,high
12,15,FALSE,accepted,0,FALSE,2660,FALSE,104,FALSE,high
